ID,Location,Language,NumberOfSpeakers
42,Pennsylvania,Aleut languages,41
42,Pennsylvania,Ojibwa,0
42,Pennsylvania,Apache languages,0
42,Pennsylvania,Navajo,0
42,Pennsylvania,Dakota languages,0
42,Pennsylvania,Muskogean languages,0
42,Pennsylvania,Keres,0
42,Pennsylvania,Cherokee,380
42,Pennsylvania,Uto-Aztecan languages,0
42,Pennsylvania,Other Native North American languages,834
42,Pennsylvania,Other Central and South American languages,98
42,Pennsylvania,English only household,4481935
42,Pennsylvania,Other and unspecified languages,681
44,Rhode Island,Total Rhode Island,470177
44,Rhode Island,N/A (GQ/vacant),62999
44,Rhode Island,Jamaican Creole English,91
44,Rhode Island,Other English-based Creole languages,172
44,Rhode Island,Haitian,3599
44,Rhode Island,Kabuverdianu,1275
44,Rhode Island,German,1209
44,Rhode Island,Swiss German,0
44,Rhode Island,Pennsylvania German,0
44,Rhode Island,Yiddish,169
44,Rhode Island,Dutch,0
44,Rhode Island,Afrikaans,63
44,Rhode Island,Swedish,67
44,Rhode Island,Danish,92
44,Rhode Island,Norwegian,396
44,Rhode Island,Italian,3542
44,Rhode Island,French,4048
44,Rhode Island,Cajun French,0
44,Rhode Island,Spanish,50856
44,Rhode Island,Portuguese,11610
44,Rhode Island,Romanian,85
44,Rhode Island,Irish,59
44,Rhode Island,Greek,1230
44,Rhode Island,Albanian,76
44,Rhode Island,Russian,819
44,Rhode Island,Ukrainian,187
44,Rhode Island,Czech,0
44,Rhode Island,Slovak,169
44,Rhode Island,Polish,1244
44,Rhode Island,Bulgarian,240
44,Rhode Island,Macedonian,0
44,Rhode Island,Serbocroatian,57
44,Rhode Island,Bosnian,0
44,Rhode Island,Croatian,88
44,Rhode Island,Serbian,0
44,Rhode Island,Lithuanian,61
44,Rhode Island,Latvian,0
44,Rhode Island,Armenian,378
44,Rhode Island,Farsi,0
44,Rhode Island,Dari,0
44,Rhode Island,Kurdish,0
44,Rhode Island,Pashto,0
44,Rhode Island,India N.E.C.,0
44,Rhode Island,Hindi,530
44,Rhode Island,Urdu,65
44,Rhode Island,Bengali,217
44,Rhode Island,Punjabi,48
44,Rhode Island,Konkani,0
44,Rhode Island,Marathi,396
44,Rhode Island,Gujarati,242
44,Rhode Island,Nepali,0
44,Rhode Island,Pakistan N.E.C.,0
44,Rhode Island,Sinhala,0
44,Rhode Island,Other Indo-Iranian languages,0
44,Rhode Island,Other Indo-European languages,0
44,Rhode Island,Finnish,0
44,Rhode Island,Hungarian,55
44,Rhode Island,Turkish,0
44,Rhode Island,Mongolian,0
44,Rhode Island,Telugu,322
44,Rhode Island,Kannada,0
44,Rhode Island,Malayalam,721
44,Rhode Island,Tamil,106
44,Rhode Island,Khmer,2335
44,Rhode Island,Vietnamese,197
44,Rhode Island,Chinese,2018
44,Rhode Island,Mandarin,174
44,Rhode Island,Min Nan Chinese,145
44,Rhode Island,Cantonese,282
44,Rhode Island,Tibetan,0
44,Rhode Island,Burmese,0
44,Rhode Island,Chin languages,0
44,Rhode Island,Karen languages,0
44,Rhode Island,Thai,0
44,Rhode Island,Lao,568
44,Rhode Island,Iu Mien,0
44,Rhode Island,Hmong,212
44,Rhode Island,Japanese,838
44,Rhode Island,Korean,810
44,Rhode Island,Malay,0
44,Rhode Island,Indonesian,59
44,Rhode Island,Other languages of Asia,0
44,Rhode Island,Filipino,439
44,Rhode Island,Tagalog,380
44,Rhode Island,Cebuano,0
44,Rhode Island,Ilocano,0
44,Rhode Island,Other Philippine languages,0
44,Rhode Island,Chamorro,0
44,Rhode Island,Marshallese,0
44,Rhode Island,Chuukese,0
44,Rhode Island,Samoan,60
44,Rhode Island,Tongan,0
44,Rhode Island,Hawaiian,0
44,Rhode Island,Other Eastern Malayo-Polynesian languages,0
44,Rhode Island,Arabic,1847
44,Rhode Island,Hebrew,249
44,Rhode Island,Assyrian Neo-Aramaic,78
44,Rhode Island,Chaldean Neo-Aramaic,0
44,Rhode Island,Amharic,0
44,Rhode Island,Tigrinya,0
44,Rhode Island,Oromo,0
44,Rhode Island,Somali,0
44,Rhode Island,Other Afro-Asiatic languages,0
44,Rhode Island,Nilo-Saharan languages,0
44,Rhode Island,Swahili,324
44,Rhode Island,Ganda,0
44,Rhode Island,Shona,0
44,Rhode Island,Other Bantu languages,0
44,Rhode Island,Manding languages,0
44,Rhode Island,Other Mande languages,153
44,Rhode Island,Fulah,0
44,Rhode Island,Wolof,713
44,Rhode Island,Akan (incl. Twi),121
44,Rhode Island,Ga,0
44,Rhode Island,Gbe languages,0
44,Rhode Island,Yoruba,320
44,Rhode Island,Edoid languages,0
44,Rhode Island,Igbo,0
44,Rhode Island,Other Niger-Congo languages,376
44,Rhode Island,Other languages of Africa,114
44,Rhode Island,Aleut languages,0
44,Rhode Island,Ojibwa,0
44,Rhode Island,Apache languages,0
44,Rhode Island,Navajo,160
44,Rhode Island,Dakota languages,0
44,Rhode Island,Muskogean languages,0
44,Rhode Island,Keres,0
44,Rhode Island,Cherokee,0
44,Rhode Island,Uto-Aztecan languages,0
44,Rhode Island,Other Native North American languages,48
44,Rhode Island,Other Central and South American languages,0
44,Rhode Island,English only household,309363
44,Rhode Island,Other and unspecified languages,211
45,South Carolina,Total South Carolina,2351364
45,South Carolina,N/A (GQ/vacant),375449
45,South Carolina,Jamaican Creole English,444
45,South Carolina,Other English-based Creole languages,194
45,South Carolina,Haitian,217
45,South Carolina,Kabuverdianu,0
45,South Carolina,German,9322
45,South Carolina,Swiss German,113
45,South Carolina,Pennsylvania German,242
45,South Carolina,Yiddish,0
45,South Carolina,Dutch,376
45,South Carolina,Afrikaans,425
45,South Carolina,Swedish,157
45,South Carolina,Danish,149
45,South Carolina,Norwegian,46
45,South Carolina,Italian,2290
45,South Carolina,French,7075
45,South Carolina,Cajun French,0
45,South Carolina,Spanish,84965
45,South Carolina,Portuguese,3393
45,South Carolina,Romanian,1055
45,South Carolina,Irish,0
45,South Carolina,Greek,704
45,South Carolina,Albanian,338
45,South Carolina,Russian,3131
45,South Carolina,Ukrainian,916
45,South Carolina,Czech,808
45,South Carolina,Slovak,88
45,South Carolina,Polish,833
45,South Carolina,Bulgarian,38
45,South Carolina,Macedonian,0
45,South Carolina,Serbocroatian,0
45,South Carolina,Bosnian,64
45,South Carolina,Croatian,74
45,South Carolina,Serbian,0
45,South Carolina,Lithuanian,73
45,South Carolina,Latvian,100
45,South Carolina,Armenian,79
45,South Carolina,Farsi,293
45,South Carolina,Dari,0
45,South Carolina,Kurdish,0
45,South Carolina,Pashto,250
45,South Carolina,India N.E.C.,203
45,South Carolina,Hindi,1934
45,South Carolina,Urdu,579
45,South Carolina,Bengali,947
45,South Carolina,Punjabi,0
45,South Carolina,Konkani,62
45,South Carolina,Marathi,257
45,South Carolina,Gujarati,2301
45,South Carolina,Nepali,87
45,South Carolina,Pakistan N.E.C.,0
45,South Carolina,Sinhala,79
45,South Carolina,Other Indo-Iranian languages,313
45,South Carolina,Other Indo-European languages,0
45,South Carolina,Finnish,87
45,South Carolina,Hungarian,382
45,South Carolina,Turkish,367
45,South Carolina,Mongolian,0
45,South Carolina,Telugu,1424
45,South Carolina,Kannada,0
45,South Carolina,Malayalam,192
45,South Carolina,Tamil,531
45,South Carolina,Khmer,434
45,South Carolina,Vietnamese,3624
45,South Carolina,Chinese,3548
45,South Carolina,Mandarin,1267
45,South Carolina,Min Nan Chinese,160
45,South Carolina,Cantonese,460
45,South Carolina,Tibetan,0
45,South Carolina,Burmese,340
45,South Carolina,Chin languages,0
45,South Carolina,Karen languages,0
45,South Carolina,Thai,592
45,South Carolina,Lao,647
45,South Carolina,Iu Mien,0
45,South Carolina,Hmong,675
45,South Carolina,Japanese,1189
45,South Carolina,Korean,2840
45,South Carolina,Malay,0
45,South Carolina,Indonesian,22
45,South Carolina,Other languages of Asia,118
45,South Carolina,Filipino,1062
45,South Carolina,Tagalog,2983
45,South Carolina,Cebuano,167
45,South Carolina,Ilocano,123
45,South Carolina,Other Philippine languages,146
45,South Carolina,Chamorro,110
45,South Carolina,Marshallese,0
45,South Carolina,Chuukese,0
45,South Carolina,Samoan,0
45,South Carolina,Tongan,0
45,South Carolina,Hawaiian,53
45,South Carolina,Other Eastern Malayo-Polynesian languages,732
45,South Carolina,Arabic,2811
45,South Carolina,Hebrew,644
45,South Carolina,Assyrian Neo-Aramaic,0
45,South Carolina,Chaldean Neo-Aramaic,0
45,South Carolina,Amharic,321
45,South Carolina,Tigrinya,0
45,South Carolina,Oromo,0
45,South Carolina,Somali,0
45,South Carolina,Other Afro-Asiatic languages,0
45,South Carolina,Nilo-Saharan languages,0
45,South Carolina,Swahili,196
45,South Carolina,Ganda,39
45,South Carolina,Shona,0
45,South Carolina,Other Bantu languages,0
45,South Carolina,Manding languages,0
45,South Carolina,Other Mande languages,0
45,South Carolina,Fulah,0
45,South Carolina,Wolof,613
45,South Carolina,Akan (incl. Twi),64
45,South Carolina,Ga,0
45,South Carolina,Gbe languages,245
45,South Carolina,Yoruba,139
45,South Carolina,Edoid languages,57
45,South Carolina,Igbo,73
45,South Carolina,Other Niger-Congo languages,0
45,South Carolina,Other languages of Africa,143
45,South Carolina,Aleut languages,50
45,South Carolina,Ojibwa,0
45,South Carolina,Apache languages,0
45,South Carolina,Navajo,0
45,South Carolina,Dakota languages,0
45,South Carolina,Muskogean languages,0
45,South Carolina,Keres,0
45,South Carolina,Cherokee,198
45,South Carolina,Uto-Aztecan languages,0
45,South Carolina,Other Native North American languages,379
45,South Carolina,Other Central and South American languages,89
45,South Carolina,English only household,1820465
45,South Carolina,Other and unspecified languages,100
46,South Dakota,Total South Dakota,401749
46,South Dakota,N/A (GQ/vacant),47946
46,South Dakota,Jamaican Creole English,157
46,South Dakota,Other English-based Creole languages,0
46,South Dakota,Haitian,0
46,South Dakota,Kabuverdianu,0
46,South Dakota,German,2202
46,South Dakota,Swiss German,0
46,South Dakota,Pennsylvania German,0
46,South Dakota,Yiddish,0
46,South Dakota,Dutch,431
46,South Dakota,Afrikaans,69
46,South Dakota,Swedish,0
46,South Dakota,Danish,0
46,South Dakota,Norwegian,0
46,South Dakota,Italian,0
46,South Dakota,French,841
46,South Dakota,Cajun French,0
46,South Dakota,Spanish,7963
46,South Dakota,Portuguese,0
46,South Dakota,Romanian,0
46,South Dakota,Irish,0
46,South Dakota,Greek,0
46,South Dakota,Albanian,0
46,South Dakota,Russian,391
46,South Dakota,Ukrainian,221
46,South Dakota,Czech,40
46,South Dakota,Slovak,0
46,South Dakota,Polish,0
46,South Dakota,Bulgarian,0
46,South Dakota,Macedonian,0
46,South Dakota,Serbocroatian,222
46,South Dakota,Bosnian,0
46,South Dakota,Croatian,0
46,South Dakota,Serbian,0
46,South Dakota,Lithuanian,0
46,South Dakota,Latvian,0
46,South Dakota,Armenian,0
46,South Dakota,Farsi,0
46,South Dakota,Dari,247
46,South Dakota,Kurdish,0
46,South Dakota,Pashto,0
46,South Dakota,India N.E.C.,0
46,South Dakota,Hindi,36
46,South Dakota,Urdu,0
46,South Dakota,Bengali,0
46,South Dakota,Punjabi,0
46,South Dakota,Konkani,0
46,South Dakota,Marathi,0
46,South Dakota,Gujarati,0
46,South Dakota,Nepali,220
46,South Dakota,Pakistan N.E.C.,0
46,South Dakota,Sinhala,0
46,South Dakota,Other Indo-Iranian languages,0
46,South Dakota,Other Indo-European languages,0
46,South Dakota,Finnish,54
46,South Dakota,Hungarian,0
46,South Dakota,Turkish,0
46,South Dakota,Mongolian,0
46,South Dakota,Telugu,0
46,South Dakota,Kannada,0
46,South Dakota,Malayalam,0
46,South Dakota,Tamil,0
46,South Dakota,Khmer,781
46,South Dakota,Vietnamese,132
46,South Dakota,Chinese,43
46,South Dakota,Mandarin,327
46,South Dakota,Min Nan Chinese,0
46,South Dakota,Cantonese,0
46,South Dakota,Tibetan,0
46,South Dakota,Burmese,0
46,South Dakota,Chin languages,0
46,South Dakota,Karen languages,539
46,South Dakota,Thai,162
46,South Dakota,Lao,150
46,South Dakota,Iu Mien,0
46,South Dakota,Hmong,0
46,South Dakota,Japanese,279
46,South Dakota,Korean,201
46,South Dakota,Malay,0
46,South Dakota,Indonesian,0
46,South Dakota,Other languages of Asia,0
46,South Dakota,Filipino,174
46,South Dakota,Tagalog,274
46,South Dakota,Cebuano,0
46,South Dakota,Ilocano,0
46,South Dakota,Other Philippine languages,0
46,South Dakota,Chamorro,0
46,South Dakota,Marshallese,0
46,South Dakota,Chuukese,0
46,South Dakota,Samoan,0
46,South Dakota,Tongan,0
46,South Dakota,Hawaiian,252
46,South Dakota,Other Eastern Malayo-Polynesian languages,24
46,South Dakota,Arabic,1451
46,South Dakota,Hebrew,211
46,South Dakota,Assyrian Neo-Aramaic,0
46,South Dakota,Chaldean Neo-Aramaic,0
46,South Dakota,Amharic,327
46,South Dakota,Tigrinya,1134
46,South Dakota,Oromo,321
46,South Dakota,Somali,0
46,South Dakota,Other Afro-Asiatic languages,128
46,South Dakota,Nilo-Saharan languages,0
46,South Dakota,Swahili,440
46,South Dakota,Ganda,0
46,South Dakota,Shona,0
46,South Dakota,Other Bantu languages,0
46,South Dakota,Manding languages,0
46,South Dakota,Other Mande languages,0
46,South Dakota,Fulah,0
46,South Dakota,Wolof,0
46,South Dakota,Akan (incl. Twi),286
46,South Dakota,Ga,0
46,South Dakota,Gbe languages,0
46,South Dakota,Yoruba,0
46,South Dakota,Edoid languages,0
46,South Dakota,Igbo,0
46,South Dakota,Other Niger-Congo languages,477
46,South Dakota,Other languages of Africa,0
46,South Dakota,Aleut languages,119
46,South Dakota,Ojibwa,0
46,South Dakota,Apache languages,0
46,South Dakota,Navajo,19
46,South Dakota,Dakota languages,3690
46,South Dakota,Muskogean languages,0
46,South Dakota,Keres,0
46,South Dakota,Cherokee,0
46,South Dakota,Uto-Aztecan languages,0
46,South Dakota,Other Native North American languages,0
46,South Dakota,Other Central and South American languages,0
46,South Dakota,English only household,328749
46,South Dakota,Other and unspecified languages,19
47,Tennessee,Total Tennessee,3028437
47,Tennessee,N/A (GQ/vacant),373700
47,Tennessee,Jamaican Creole English,69
47,Tennessee,Other English-based Creole languages,0
47,Tennessee,Haitian,425
47,Tennessee,Kabuverdianu,0
47,Tennessee,German,8268
47,Tennessee,Swiss German,147
47,Tennessee,Pennsylvania German,1037
47,Tennessee,Yiddish,53
47,Tennessee,Dutch,649
47,Tennessee,Afrikaans,93
47,Tennessee,Swedish,354
47,Tennessee,Danish,0
47,Tennessee,Norwegian,355
47,Tennessee,Italian,1435
47,Tennessee,French,7473
47,Tennessee,Cajun French,116
47,Tennessee,Spanish,109810
47,Tennessee,Portuguese,1291
47,Tennessee,Romanian,1272
47,Tennessee,Irish,338
47,Tennessee,Greek,1182
47,Tennessee,Albanian,201
47,Tennessee,Russian,2929
47,Tennessee,Ukrainian,823
47,Tennessee,Czech,142
47,Tennessee,Slovak,246
47,Tennessee,Polish,1773
47,Tennessee,Bulgarian,512
47,Tennessee,Macedonian,56
47,Tennessee,Serbocroatian,119
47,Tennessee,Bosnian,273
47,Tennessee,Croatian,188
47,Tennessee,Serbian,445
47,Tennessee,Lithuanian,47
47,Tennessee,Latvian,0
47,Tennessee,Armenian,54
47,Tennessee,Farsi,2318
47,Tennessee,Dari,0
47,Tennessee,Kurdish,1186
47,Tennessee,Pashto,0
47,Tennessee,India N.E.C.,121
47,Tennessee,Hindi,2218
47,Tennessee,Urdu,656
47,Tennessee,Bengali,917
47,Tennessee,Punjabi,289
47,Tennessee,Konkani,0
47,Tennessee,Marathi,397
47,Tennessee,Gujarati,2723
47,Tennessee,Nepali,284
47,Tennessee,Pakistan N.E.C.,0
47,Tennessee,Sinhala,102
47,Tennessee,Other Indo-Iranian languages,115
47,Tennessee,Other Indo-European languages,293
47,Tennessee,Finnish,26
47,Tennessee,Hungarian,323
47,Tennessee,Turkish,196
47,Tennessee,Mongolian,0
47,Tennessee,Telugu,1849
47,Tennessee,Kannada,515
47,Tennessee,Malayalam,355
47,Tennessee,Tamil,1358
47,Tennessee,Khmer,486
47,Tennessee,Vietnamese,4324
47,Tennessee,Chinese,5609
47,Tennessee,Mandarin,1444
47,Tennessee,Min Nan Chinese,105
47,Tennessee,Cantonese,235
47,Tennessee,Tibetan,0
47,Tennessee,Burmese,229
47,Tennessee,Chin languages,354
47,Tennessee,Karen languages,0
47,Tennessee,Thai,870
47,Tennessee,Lao,1580
47,Tennessee,Iu Mien,0
47,Tennessee,Hmong,42
47,Tennessee,Japanese,2160
47,Tennessee,Korean,4747
47,Tennessee,Malay,333
47,Tennessee,Indonesian,291
47,Tennessee,Other languages of Asia,101
47,Tennessee,Filipino,861
47,Tennessee,Tagalog,3762
47,Tennessee,Cebuano,103
47,Tennessee,Ilocano,0
47,Tennessee,Other Philippine languages,0
47,Tennessee,Chamorro,31
47,Tennessee,Marshallese,31
47,Tennessee,Chuukese,0
47,Tennessee,Samoan,0
47,Tennessee,Tongan,57
47,Tennessee,Hawaiian,65
47,Tennessee,Other Eastern Malayo-Polynesian languages,0
47,Tennessee,Arabic,9730
47,Tennessee,Hebrew,337
47,Tennessee,Assyrian Neo-Aramaic,0
47,Tennessee,Chaldean Neo-Aramaic,0
47,Tennessee,Amharic,2685
47,Tennessee,Tigrinya,35
47,Tennessee,Oromo,101
47,Tennessee,Somali,429
47,Tennessee,Other Afro-Asiatic languages,190
47,Tennessee,Nilo-Saharan languages,159
47,Tennessee,Swahili,641
47,Tennessee,Ganda,0
47,Tennessee,Shona,27
47,Tennessee,Other Bantu languages,401
47,Tennessee,Manding languages,177
47,Tennessee,Other Mande languages,0
47,Tennessee,Fulah,201
47,Tennessee,Wolof,380
47,Tennessee,Akan (incl. Twi),438
47,Tennessee,Ga,0
47,Tennessee,Gbe languages,0
47,Tennessee,Yoruba,1146
47,Tennessee,Edoid languages,242
47,Tennessee,Igbo,144
47,Tennessee,Other Niger-Congo languages,0
47,Tennessee,Other languages of Africa,243
47,Tennessee,Aleut languages,0
47,Tennessee,Ojibwa,0
47,Tennessee,Apache languages,0
47,Tennessee,Navajo,0
47,Tennessee,Dakota languages,0
47,Tennessee,Muskogean languages,0
47,Tennessee,Keres,0
47,Tennessee,Cherokee,207
47,Tennessee,Uto-Aztecan languages,0
47,Tennessee,Other Native North American languages,222
47,Tennessee,Other Central and South American languages,156
47,Tennessee,English only household,2450075
47,Tennessee,Other and unspecified languages,135
48,Texas,Total Texas,11283892
48,Texas,N/A (GQ/vacant),1298782
48,Texas,Jamaican Creole English,1430
48,Texas,Other English-based Creole languages,1356
48,Texas,Haitian,4960
48,Texas,Kabuverdianu,0
48,Texas,German,40270
48,Texas,Swiss German,460
48,Texas,Pennsylvania German,209
48,Texas,Yiddish,150
48,Texas,Dutch,3549
48,Texas,Afrikaans,1849
48,Texas,Swedish,791
48,Texas,Danish,847
48,Texas,Norwegian,963
48,Texas,Italian,7247
48,Texas,French,47246
48,Texas,Cajun French,1354
48,Texas,Spanish,2905389
48,Texas,Portuguese,15377
48,Texas,Romanian,3383
48,Texas,Irish,416
48,Texas,Greek,4640
48,Texas,Albanian,1183
48,Texas,Russian,14180
48,Texas,Ukrainian,1346
48,Texas,Czech,2561
48,Texas,Slovak,436
48,Texas,Polish,5082
48,Texas,Bulgarian,408
48,Texas,Macedonian,0
48,Texas,Serbocroatian,288
48,Texas,Bosnian,999
48,Texas,Croatian,1309
48,Texas,Serbian,1217
48,Texas,Lithuanian,746
48,Texas,Latvian,219
48,Texas,Armenian,745
48,Texas,Farsi,16449
48,Texas,Dari,819
48,Texas,Kurdish,580
48,Texas,Pashto,1359
48,Texas,India N.E.C.,1131
48,Texas,Hindi,41514
48,Texas,Urdu,28165
48,Texas,Bengali,9598
48,Texas,Punjabi,3615
48,Texas,Konkani,912
48,Texas,Marathi,5321
48,Texas,Gujarati,17111
48,Texas,Nepali,9561
48,Texas,Pakistan N.E.C.,238
48,Texas,Sinhala,1447
48,Texas,Other Indo-Iranian languages,1502
48,Texas,Other Indo-European languages,309
48,Texas,Finnish,1041
48,Texas,Hungarian,1639
48,Texas,Turkish,3679
48,Texas,Mongolian,0
48,Texas,Telugu,22811
48,Texas,Kannada,2757
48,Texas,Malayalam,15762
48,Texas,Tamil,11496
48,Texas,Khmer,4276
48,Texas,Vietnamese,82355
48,Texas,Chinese,50680
48,Texas,Mandarin,21617
48,Texas,Min Nan Chinese,3632
48,Texas,Cantonese,6063
48,Texas,Tibetan,0
48,Texas,Burmese,2257
48,Texas,Chin languages,880
48,Texas,Karen languages,1456
48,Texas,Thai,5508
48,Texas,Lao,3391
48,Texas,Iu Mien,0
48,Texas,Hmong,235
48,Texas,Japanese,12005
48,Texas,Korean,32375
48,Texas,Malay,442
48,Texas,Indonesian,3264
48,Texas,Other languages of Asia,879
48,Texas,Filipino,13857
48,Texas,Tagalog,30460
48,Texas,Cebuano,2766
48,Texas,Ilocano,0
48,Texas,Other Philippine languages,611
48,Texas,Chamorro,679
48,Texas,Marshallese,142
48,Texas,Chuukese,0
48,Texas,Samoan,989
48,Texas,Tongan,361
48,Texas,Hawaiian,142
48,Texas,Other Eastern Malayo-Polynesian languages,1254
48,Texas,Arabic,36607
48,Texas,Hebrew,2197
48,Texas,Assyrian Neo-Aramaic,59
48,Texas,Chaldean Neo-Aramaic,239
48,Texas,Amharic,9794
48,Texas,Tigrinya,3362
48,Texas,Oromo,214
48,Texas,Somali,2013
48,Texas,Other Afro-Asiatic languages,728
48,Texas,Nilo-Saharan languages,503
48,Texas,Swahili,6990
48,Texas,Ganda,317
48,Texas,Shona,334
48,Texas,Other Bantu languages,2878
48,Texas,Manding languages,496
48,Texas,Other Mande languages,255
48,Texas,Fulah,761
48,Texas,Wolof,609
48,Texas,Akan (incl. Twi),3771
48,Texas,Ga,139
48,Texas,Gbe languages,509
48,Texas,Yoruba,16035
48,Texas,Edoid languages,974
48,Texas,Igbo,10672
48,Texas,Other Niger-Congo languages,4308
48,Texas,Other languages of Africa,3566
48,Texas,Aleut languages,0
48,Texas,Ojibwa,322
48,Texas,Apache languages,0
48,Texas,Navajo,72
48,Texas,Dakota languages,226
48,Texas,Muskogean languages,233
48,Texas,Keres,0
48,Texas,Cherokee,202
48,Texas,Uto-Aztecan languages,136
48,Texas,Other Native North American languages,227
48,Texas,Other Central and South American languages,680
48,Texas,English only household,6320487
48,Texas,Other and unspecified languages,198
49,Utah,Total Utah,1133543
49,Utah,N/A (GQ/vacant),109689
49,Utah,Jamaican Creole English,0
49,Utah,Other English-based Creole languages,0
49,Utah,Haitian,791
49,Utah,Kabuverdianu,0
49,Utah,German,7534
49,Utah,Swiss German,98
49,Utah,Pennsylvania German,0
49,Utah,Yiddish,0
49,Utah,Dutch,954
49,Utah,Afrikaans,0
49,Utah,Swedish,517
49,Utah,Danish,438
49,Utah,Norwegian,633
49,Utah,Italian,1103
49,Utah,French,5668
49,Utah,Cajun French,0
49,Utah,Spanish,118421
49,Utah,Portuguese,7464
49,Utah,Romanian,659
49,Utah,Irish,258
49,Utah,Greek,557
49,Utah,Albanian,82
49,Utah,Russian,1411
49,Utah,Ukrainian,211
49,Utah,Czech,509
49,Utah,Slovak,104
49,Utah,Polish,354
49,Utah,Bulgarian,135
49,Utah,Macedonian,0
49,Utah,Serbocroatian,863
49,Utah,Bosnian,1379
49,Utah,Croatian,398
49,Utah,Serbian,103
49,Utah,Lithuanian,189
49,Utah,Latvian,0
49,Utah,Armenian,213
49,Utah,Farsi,797
49,Utah,Dari,117
49,Utah,Kurdish,0
49,Utah,Pashto,0
49,Utah,India N.E.C.,339
49,Utah,Hindi,2047
49,Utah,Urdu,228
49,Utah,Bengali,360
49,Utah,Punjabi,739
49,Utah,Konkani,0
49,Utah,Marathi,509
49,Utah,Gujarati,360
49,Utah,Nepali,378
49,Utah,Pakistan N.E.C.,0
49,Utah,Sinhala,29
49,Utah,Other Indo-Iranian languages,79
49,Utah,Other Indo-European languages,0
49,Utah,Finnish,463
49,Utah,Hungarian,438
49,Utah,Turkish,266
49,Utah,Mongolian,0
49,Utah,Telugu,422
49,Utah,Kannada,400
49,Utah,Malayalam,0
49,Utah,Tamil,191
49,Utah,Khmer,714
49,Utah,Vietnamese,1891
49,Utah,Chinese,4582
49,Utah,Mandarin,2852
49,Utah,Min Nan Chinese,0
49,Utah,Cantonese,463
49,Utah,Tibetan,0
49,Utah,Burmese,246
49,Utah,Chin languages,0
49,Utah,Karen languages,457
49,Utah,Thai,830
49,Utah,Lao,1043
49,Utah,Iu Mien,0
49,Utah,Hmong,111
49,Utah,Japanese,3740
49,Utah,Korean,2287
49,Utah,Malay,0
49,Utah,Indonesian,67
49,Utah,Other languages of Asia,78
49,Utah,Filipino,2082
49,Utah,Tagalog,2719
49,Utah,Cebuano,183
49,Utah,Ilocano,0
49,Utah,Other Philippine languages,64
49,Utah,Chamorro,0
49,Utah,Marshallese,0
49,Utah,Chuukese,0
49,Utah,Samoan,2143
49,Utah,Tongan,1665
49,Utah,Hawaiian,254
49,Utah,Other Eastern Malayo-Polynesian languages,77
49,Utah,Arabic,1315
49,Utah,Hebrew,0
49,Utah,Assyrian Neo-Aramaic,0
49,Utah,Chaldean Neo-Aramaic,0
49,Utah,Amharic,0
49,Utah,Tigrinya,232
49,Utah,Oromo,45
49,Utah,Somali,850
49,Utah,Other Afro-Asiatic languages,0
49,Utah,Nilo-Saharan languages,0
49,Utah,Swahili,110
49,Utah,Ganda,100
49,Utah,Shona,0
49,Utah,Other Bantu languages,463
49,Utah,Manding languages,0
49,Utah,Other Mande languages,0
49,Utah,Fulah,0
49,Utah,Wolof,0
49,Utah,Akan (incl. Twi),115
49,Utah,Ga,0
49,Utah,Gbe languages,0
49,Utah,Yoruba,0
49,Utah,Edoid languages,0
49,Utah,Igbo,0
49,Utah,Other Niger-Congo languages,0
49,Utah,Other languages of Africa,0
49,Utah,Aleut languages,0
49,Utah,Ojibwa,0
49,Utah,Apache languages,0
49,Utah,Navajo,3106
49,Utah,Dakota languages,0
49,Utah,Muskogean languages,0
49,Utah,Keres,146
49,Utah,Cherokee,0
49,Utah,Uto-Aztecan languages,607
49,Utah,Other Native North American languages,507
49,Utah,Other Central and South American languages,86
49,Utah,English only household,827909
49,Utah,Other and unspecified languages,507
50,Vermont,Total Vermont,339412
50,Vermont,N/A (GQ/vacant),76645
50,Vermont,Jamaican Creole English,0
50,Vermont,Other English-based Creole languages,0
50,Vermont,Haitian,0
50,Vermont,Kabuverdianu,0
50,Vermont,German,1037
50,Vermont,Swiss German,38
50,Vermont,Pennsylvania German,0
50,Vermont,Yiddish,0
50,Vermont,Dutch,30
50,Vermont,Afrikaans,109
50,Vermont,Swedish,106
50,Vermont,Danish,0
50,Vermont,Norwegian,0
50,Vermont,Italian,668
50,Vermont,French,4443
50,Vermont,Cajun French,0
50,Vermont,Spanish,4885
50,Vermont,Portuguese,61
50,Vermont,Romanian,0
50,Vermont,Irish,0
50,Vermont,Greek,81
50,Vermont,Albanian,0
50,Vermont,Russian,736
50,Vermont,Ukrainian,0
50,Vermont,Czech,0
50,Vermont,Slovak,154
50,Vermont,Polish,0
50,Vermont,Bulgarian,0
50,Vermont,Macedonian,0
50,Vermont,Serbocroatian,97
50,Vermont,Bosnian,632
50,Vermont,Croatian,0
50,Vermont,Serbian,286
50,Vermont,Lithuanian,72
50,Vermont,Latvian,0
50,Vermont,Armenian,0
50,Vermont,Farsi,31
50,Vermont,Dari,0
50,Vermont,Kurdish,0
50,Vermont,Pashto,0
50,Vermont,India N.E.C.,0
50,Vermont,Hindi,126
50,Vermont,Urdu,0
50,Vermont,Bengali,0
50,Vermont,Punjabi,0
50,Vermont,Konkani,0
50,Vermont,Marathi,0
50,Vermont,Gujarati,0
50,Vermont,Nepali,605
50,Vermont,Pakistan N.E.C.,0
